case_kind,comparison,metric,n,mean_difference,ci_low,ci_high,cohen_dz,candidate_only,reference_only,discordant,mcnemar_exact_p
parked_and_oncoming,MIKU-B1,average_speed_mps,100,0.6184774952506874,0.39561082563654365,0.8661374140736877,0.5287770373535583,,,,
parked_and_oncoming,MIKU-B1,jerk_rms_mps3,100,-0.536093991720317,-0.7630440684068214,-0.32661349775397935,-0.48521854971135336,,,,
parked_and_oncoming,MIKU-B1,runtime_ms,100,-10.871345451450907,-22.491754011964076,-2.8901146203279557,-0.2082944755815363,,,,
parked_and_oncoming,MIKU-B2,success,100,0.15,0.08,0.22,0.4179783276115416,15,0,15,6.103515625e-05
parked_and_oncoming,MIKU-B2,collision,100,0.0,0.0,0.0,0.0,0,0,0,1.0
parked_and_oncoming,MIKU-B2,min_clearance_m,100,-0.16412939782291655,-0.22553519023578478,-0.10796163357530458,-0.5423980150174855,,,,
parked_and_oncoming,MIKU-B2,progress_ratio,100,0.13153794944661537,0.08640363954373938,0.1830798279260832,0.529024580066244,,,,
parked_and_oncoming,MIKU-B2,penalized_travel_time_s,100,-0.75,-1.1,-0.4,-0.4179783276115416,,,,
parked_and_oncoming,MIKU-B2,average_speed_mps,100,0.6184774952506874,0.4075692911514371,0.855233079507245,0.5287770373535583,,,,
parked_and_oncoming,MIKU-B2,jerk_rms_mps3,100,-0.536093991720317,-0.7569497524499695,-0.32906499589893473,-0.48521854971135336,,,,
parked_and_oncoming,MIKU-B2,runtime_ms,100,-60.56683795002755,-86.11132110915787,-41.4294752310234,-0.5193944567359624,,,,
narrow_multi_obstacle,MIKU-B0,success,100,0.73,0.64,0.82,1.6360521589077368,73,0,73,2.117582368135751e-22
narrow_multi_obstacle,MIKU-B0,collision,100,0.0,0.0,0.0,0.0,0,0,0,1.0
narrow_multi_obstacle,MIKU-B0,min_clearance_m,100,-0.5197847066046551,-0.6303913797152103,-0.41337362291002827,-0.9211520189273966,,,,
narrow_multi_obstacle,MIKU-B0,progress_ratio,100,0.4825640836240651,0.42564100895168355,0.5400031842926566,1.6270113301507199,,,,
narrow_multi_obstacle,MIKU-B0,penalized_travel_time_s,100,-3.65,-4.1,-3.2,-1.6360521589077366,,,,
narrow_multi_obstacle,MIKU-B0,average_speed_mps,100,1.5681981075589875,1.3711011721687574,1.7519449983841564,1.6271179100522704,,,,
narrow_multi_obstacle,MIKU-B0,jerk_rms_mps3,100,-0.24412515079286184,-0.28452000293134544,-0.20588651210549413,-1.199496992853946,,,,
narrow_multi_obstacle,MIKU-B0,runtime_ms,100,5.856960174860433,3.6119041865022155,7.907599945305264,0.5339942146906733,,,,
narrow_multi_obstacle,MIKU-B1,success,100,0.73,0.64,0.81,1.6360521589077368,73,0,73,2.117582368135751e-22
narrow_multi_obstacle,MIKU-B1,collision,100,0.0,0.0,0.0,0.0,0,0,0,1.0
narrow_multi_obstacle,MIKU-B1,min_clearance_m,100,-0.5457186430232707,-0.6530862879103841,-0.43730865887336295,-0.9627330692842799,,,,
narrow_multi_obstacle,MIKU-B1,progress_ratio,100,0.4825640836240651,0.42307049644653855,0.5391057480898347,1.6270113301507199,,,,
narrow_multi_obstacle,MIKU-B1,penalized_travel_time_s,100,-3.65,-4.1,-3.2,-1.6360521589077366,,,,
narrow_multi_obstacle,MIKU-B1,average_speed_mps,100,1.5679727332174118,1.373406665317111,1.7517034557431386,1.6268377087975796,,,,
narrow_multi_obstacle,MIKU-B1,jerk_rms_mps3,100,-0.24412515079286184,-0.28416963678969603,-0.20393325974853002,-1.199496992853946,,,,
narrow_multi_obstacle,MIKU-B1,runtime_ms,100,5.779919427586719,3.5554805854480946,7.848840795792056,0.5270681181336784,,,,
narrow_multi_obstacle,MIKU-B2,success,100,0.73,0.64,0.81,1.6360521589077368,73,0,73,2.117582368135751e-22
narrow_multi_obstacle,MIKU-B2,collision,100,0.0,0.0,0.0,0.0,0,0,0,1.0
narrow_multi_obstacle,MIKU-B2,min_clearance_m,100,-0.5457186430232707,-0.6568243708329041,-0.4344708568195898,-0.9627330692842799,,,,
narrow_multi_obstacle,MIKU-B2,progress_ratio,100,0.4825640836240651,0.42282049698004276,0.5406442097042685,1.6270113301507199,,,,
narrow_multi_obstacle,MIKU-B2,penalized_travel_time_s,100,-3.65,-4.1,-3.2,-1.6360521589077366,,,,
narrow_multi_obstacle,MIKU-B2,average_speed_mps,100,1.5679727332174118,1.3804581301114398,1.7512823085409106,1.6268377087975796,,,,
