schema_version,case_kind,seed,method,method_label,success,reached,collision,min_clearance_m,min_ttc_s,arrival_time_s,penalized_travel_time_s,progress_ratio,average_speed_mps,path_length_m,max_longitudinal_acceleration_mps2,max_lateral_acceleration_mps2,jerk_rms_mps3,time_window_violations,degraded_stop,runtime_ms,iterations,iterative_converged,joint_search_status,joint_domain_size,joint_evaluated_candidates,joint_expanded_spatial_branches,joint_absolute_gap,planning_cycles
miku-rolling-v1,vehicle_cut_in,25,MIKU,MIKU,1,1,0,0.29078702076594354,0.7785788414398465,8.9,8.9,1.0,4.612528090581289,41.05150000617348,1.9557301922160708,0.0,0.7217330730319585,0,0,100.37217792705633,18,0,all_cycles_optimal,18,18,18,0.0,18
miku-rolling-v1,vehicle_cut_in,26,B0,B0-TimeBlind,0,0,0,0.2671121560147931,0.5659735504128823,,15.0,0.8793979300008914,3.6055315130036547,36.05531513003655,2.7806150244159937,0.0,1.0269832786235604,0,1,158.2291930099018,20,1,,,,,,20
miku-rolling-v1,vehicle_cut_in,26,MIKU,MIKU,0,0,0,4.069084796010143,1.4271245024483183,,15.0,0.541939358749899,2.221955567327273,22.21955567327273,4.0,0.04942745029390372,5.082966847530185,0,1,203.21740696090274,20,0,contains_nonoptimal_cycle,20,20,20,inf,20
miku-rolling-v1,vehicle_cut_in,27,B0,B0-TimeBlind,0,0,0,0.2708147015409983,0.6956601206151264,,15.0,0.900779094478315,3.6931942873610915,36.931942873610915,2.039891654161749,0.0,0.7243850180605869,0,1,265.47880002181046,20,1,,,,,,20
miku-rolling-v1,vehicle_cut_in,27,MIKU,MIKU,0,0,0,2.6799332166081857,0.5801919171692259,,15.0,0.8466344797300166,3.4712715944699957,34.71271594469996,4.0,0.3590947850349551,8.776129298005243,0,1,246.0407549806405,20,0,contains_nonoptimal_cycle,20,20,20,inf,20
miku-rolling-v1,vehicle_cut_in,28,B0,B0-TimeBlind,0,0,0,0.946921151684847,0.7781688554658585,,15.0,0.9559503875433457,3.9193965889277167,39.193965889277166,2.721108325160362,0.0,1.680823095259741,0,1,469.43528405972756,20,1,,,,,,20
miku-rolling-v1,vehicle_cut_in,28,MIKU,MIKU,0,1,1,0.24780996425081228,0.530067091398761,10.0,15.0,1.0,4.119756317004735,41.19756317004735,4.0000000000000036,0.4567583584336091,5.951120836557235,0,0,181.61982903257012,20,0,contains_nonoptimal_cycle,20,20,20,inf,20
miku-rolling-v1,vehicle_cut_in,29,B0,B0-TimeBlind,1,1,0,5.576779613882563,3.8352731518077454,9.0,9.0,1.0,4.571514663808774,41.14363197427896,0.8409022231180051,0.0,0.41336790296881126,0,0,47.70283098332584,18,1,,,,,,18
miku-rolling-v1,vehicle_cut_in,29,MIKU,MIKU,1,1,0,5.576779613882563,3.8352731518077454,9.0,9.0,1.0,4.571514663808774,41.14363197427896,0.8409022231180051,0.0,0.41336790296881126,0,0,53.8260608445853,18,0,all_cycles_optimal,18,18,18,0.0,18
miku-rolling-v1,vehicle_cut_in,30,B0,B0-TimeBlind,0,0,0,0.2629302984498576,0.31098638076987817,,15.0,0.7751811284348958,3.178242626583073,31.78242626583073,4.000000000000009,0.0,1.8882227831213003,0,1,123.69714296073653,20,1,,,,,,20
miku-rolling-v1,vehicle_cut_in,30,MIKU,MIKU,0,0,1,0.44988567449162,0.4754961034537272,,15.0,0.630511327657096,2.585108419358133,25.851084193581332,4.0,0.2385916164092388,7.750773109756965,0,1,252.88499405723996,20,0,contains_nonoptimal_cycle,20,20,20,inf,20
miku-rolling-v1,vehicle_cut_in,31,B0,B0-TimeBlind,0,0,0,0.10154592848205812,0.28614758976004373,,15.0,0.8659423238503003,3.5503635277862315,35.503635277862315,2.7221673224537297,0.0,1.1726681992387182,0,1,371.32241201470606,20,1,,,,,,20
miku-rolling-v1,vehicle_cut_in,31,MIKU,MIKU,0,0,1,0.40570296370364256,1.1819120388058708,,15.0,0.8355491548992493,3.4257538519423347,34.25753851942335,4.0,0.0,4.3462306113880596,0,1,477.6426010939758,20,0,contains_nonoptimal_cycle,20,20,20,inf,20
miku-rolling-v1,vehicle_cut_in,32,B0,B0-TimeBlind,0,0,1,0.29832980092322003,1.2636529255790248,,15.0,0.9187747089106562,3.76697630653369,37.6697630653369,4.0,0.0,4.546708765233029,0,1,345.41753397206776,20,1,,,,,,20
miku-rolling-v1,vehicle_cut_in,32,MIKU,MIKU,0,0,1,0.29832980092322003,1.2636529255790248,,15.0,0.9187747089106562,3.76697630653369,37.6697630653369,4.0,0.0,4.546708765233029,0,1,364.6839919965714,20,0,contains_nonoptimal_cycle,20,20,20,inf,20
miku-rolling-v1,vehicle_cut_in,33,B0,B0-TimeBlind,1,1,0,0.31542668738372903,0.6489990551210953,9.3,9.3,1.0,4.4102980812145685,41.01577215529549,2.40365942445528,0.0,1.0693107330901312,0,0,121.47231595008634,19,1,,,,,,19
miku-rolling-v1,vehicle_cut_in,33,MIKU,MIKU,1,1,0,0.31542668738372903,0.6489990551210953,9.3,9.3,1.0,4.4102980812145685,41.01577215529549,2.40365942445528,0.0,1.0693107330901312,0,0,126.41629495192319,19,0,all_cycles_optimal,19,19,19,0.0,19
miku-rolling-v1,vehicle_cut_in,34,B0,B0-TimeBlind,1,1,0,0.34929832315741116,0.6915716634678415,9.1,9.1,1.0,4.512854631465076,41.066977146332185,2.005775534237617,0.0,0.8283557423518487,0,0,105.68395801237784,19,1,,,,,,19
miku-rolling-v1,vehicle_cut_in,34,MIKU,MIKU,1,1,0,0.34929832315741116,0.6915716634678415,9.1,9.1,1.0,4.512854631465076,41.066977146332185,2.005775534237617,0.0,0.8283557423518487,0,0,154.94978704373352,19,0,all_cycles_optimal,19,19,19,0.0,19
miku-rolling-v1,vehicle_cut_in,35,B0,B0-TimeBlind,0,0,0,0.08592280917940531,0.26586677787155844,,15.0,0.8760389815858821,3.591759824502117,35.91759824502117,2.828308336066824,0.0,1.0613511247266065,0,1,327.5734999915585,20,1,,,,,,20
miku-rolling-v1,vehicle_cut_in,35,MIKU,MIKU,0,0,0,1.052351244830295,0.8543499294992147,,15.0,0.8343576348662523,3.4208663029516346,34.208663029516345,4.0,0.0,4.489500338780756,0,1,363.2469010481145,20,0,contains_nonoptimal_cycle,20,20,20,inf,20
miku-rolling-v1,vehicle_cut_in,36,B0,B0-TimeBlind,1,1,0,8.816851895341603,4.480565364478036,8.8,8.8,1.0,4.676002244248847,41.14881974938986,1.0700374784931102,0.0,0.3957881271248642,0,0,44.98163392418064,18,1,,,,,,18
miku-rolling-v1,vehicle_cut_in,36,MIKU,MIKU,1,1,0,8.816851895341603,4.480565364478036,8.8,8.8,1.0,4.676002244248847,41.14881974938986,1.0700374784931102,0.0,0.3957881271248642,0,0,52.63642192585394,18,0,all_cycles_optimal,18,18,18,0.0,18
miku-rolling-v1,vehicle_cut_in,37,B0,B0-TimeBlind,1,1,0,0.2860373955441231,0.7944613365014869,8.9,8.9,1.0,4.63267708011628,41.23082601303489,1.9195698174255533,0.0,0.6927708995302851,0,0,113.1417190481443,18,1,,,,,,18
miku-rolling-v1,vehicle_cut_in,37,MIKU,MIKU,1,1,0,0.2860373955441231,0.7944613365014869,8.9,8.9,1.0,4.63267708011628,41.23082601303489,1.9195698174255533,0.0,0.6927708995302851,0,0,120.75674996594898,18,0,all_cycles_optimal,18,18,18,0.0,18
miku-rolling-v1,vehicle_cut_in,38,B0,B0-TimeBlind,1,1,0,1.4627617175604968,1.49226475033079,8.3,8.3,1.0,4.955131884830542,41.1275946440935,1.4615046355012038,0.0,0.44659867431165345,0,0,46.027895936276764,17,1,,,,,,17
miku-rolling-v1,vehicle_cut_in,38,MIKU,MIKU,1,1,0,1.4627617175604968,1.49226475033079,8.3,8.3,1.0,4.955131884830542,41.1275946440935,1.4615046355012038,0.0,0.44659867431165345,0,0,52.82572397845797,17,0,all_cycles_optimal,17,17,17,0.0,17
miku-rolling-v1,vehicle_cut_in,39,B0,B0-TimeBlind,1,1,0,1.3244873654569762,1.533116790359811,8.4,8.4,1.0,4.893031733643915,41.10146656260889,1.3896799119541825,0.0,0.42215526219472366,0,0,47.28022712515667,17,1,,,,,,17
miku-rolling-v1,vehicle_cut_in,39,MIKU,MIKU,1,1,0,1.3244873654569762,1.533116790359811,8.4,8.4,1.0,4.893031733643915,41.10146656260889,1.3896799119541825,0.0,0.42215526219472366,0,0,52.07136701210402,17,0,all_cycles_optimal,17,17,17,0.0,17
miku-rolling-v1,vehicle_cut_in,40,B0,B0-TimeBlind,0,0,0,0.2750150970180707,0.46180512219439795,,15.0,0.8438202680826339,3.459663099138799,34.59663099138799,3.696806711488333,0.0,1.5232707581775042,0,1,310.6758729845751,20,1,,,,,,20
miku-rolling-v1,vehicle_cut_in,40,MIKU,MIKU,0,0,0,1.4980646785623337,0.8650056344251298,,15.0,0.5407167270201954,2.21694227623269,22.1694227623269,4.0,0.05125822995294584,7.97741254807493,0,1,216.7776489222888,20,0,contains_nonoptimal_cycle,20,20,20,inf,20
miku-rolling-v1,vehicle_cut_in,41,B0,B0-TimeBlind,1,1,0,1.6568660133343682,1.742397198566718,8.7,8.7,1.0,4.733181112571983,41.17867567937625,1.1822353015028737,0.0,0.397442413211815,0,0,47.61928698280826,18,1,,,,,,18
miku-rolling-v1,vehicle_cut_in,41,MIKU,MIKU,1,1,0,1.6568660133343682,1.742397198566718,8.7,8.7,1.0,4.733181112571983,41.17867567937625,1.1822353015028737,0.0,0.397442413211815,0,0,54.66492200503126,18,0,all_cycles_optimal,18,18,18,0.0,18
miku-rolling-v1,vehicle_cut_in,42,B0,B0-TimeBlind,1,1,0,0.33840900682356967,0.699768854286421,8.8,8.8,1.0,4.672995012857598,41.122356113146864,1.9550454018072072,0.0,0.6973003395060987,0,0,131.17383598000742,18,1,,,,,,18
miku-rolling-v1,vehicle_cut_in,42,MIKU,MIKU,1,1,0,0.33840900682356967,0.699768854286421,8.8,8.8,1.0,4.672995012857598,41.122356113146864,1.9550454018072072,0.0,0.6973003395060987,0,0,153.0712519888766,18,0,all_cycles_optimal,18,18,18,0.0,18
miku-rolling-v1,vehicle_cut_in,43,B0,B0-TimeBlind,0,1,1,0.3168596983725527,0.7535593817009028,8.3,15.0,1.0,4.944620470453259,41.04034990476205,1.6960107784152398,0.0,0.5359240177819234,0,0,78.30302292131819,17,1,,,,,,17
miku-rolling-v1,vehicle_cut_in,43,MIKU,MIKU,0,1,1,0.3168596983725527,0.7535593817009028,8.3,15.0,1.0,4.944620470453259,41.04034990476205,1.6960107784152398,0.0,0.5359240177819234,0,0,83.5176020336803,17,0,all_cycles_optimal,17,17,17,0.0,17
miku-rolling-v1,vehicle_cut_in,44,B0,B0-TimeBlind,1,1,0,0.3871571559108702,0.8508389734291277,8.6,8.6,1.0,4.7757766177271295,41.071678912453315,1.2287696216862651,0.0,0.3912830672978008,0,0,55.3864678950049,18,1,,,,,,18
miku-rolling-v1,vehicle_cut_in,44,MIKU,MIKU,1,1,0,0.3871571559108702,0.8508389734291277,8.6,8.6,1.0,4.7757766177271295,41.071678912453315,1.2287696216862651,0.0,0.3912830672978008,0,0,94.1123319498729,18,0,all_cycles_optimal,18,18,18,0.0,18
miku-rolling-v1,vehicle_cut_in,45,B0,B0-TimeBlind,1,1,0,0.972528469270344,1.735450337684289,8.9,8.9,1.0,4.623246041410573,41.1468897685541,0.9547424512154246,0.0,0.40110395593081166,0,0,50.52007795893587,18,1,,,,,,18
miku-rolling-v1,vehicle_cut_in,45,MIKU,MIKU,1,1,0,0.972528469270344,1.735450337684289,8.9,8.9,1.0,4.623246041410573,41.1468897685541,0.9547424512154246,0.0,0.40110395593081166,0,0,56.33012097678147,18,0,all_cycles_optimal,18,18,18,0.0,18
miku-rolling-v1,vehicle_cut_in,46,B0,B0-TimeBlind,1,1,0,7.072099940727172,4.522705773539099,9.0,9.0,1.0,4.5749216334244585,41.17429470082013,0.8371557925685714,0.0,0.412823144410561,0,0,46.93449297337793,18,1,,,,,,18
miku-rolling-v1,vehicle_cut_in,46,MIKU,MIKU,1,1,0,7.072099940727172,4.522705773539099,9.0,9.0,1.0,4.5749216334244585,41.17429470082013,0.8371557925685714,0.0,0.412823144410561,0,0,53.55909201898612,18,0,all_cycles_optimal,18,18,18,0.0,18
miku-rolling-v1,vehicle_cut_in,47,B0,B0-TimeBlind,0,0,0,0.2684086453837118,0.8483593496784902,,15.0,0.8347813479885555,3.4226035267530777,34.226035267530776,1.5087100204649786,0.0,0.5117189981553737,0,1,176.17063003126532,20,1,,,,,,20
miku-rolling-v1,vehicle_cut_in,47,MIKU,MIKU,0,0,0,7.609559945368812,2.1206838350921497,,15.0,0.5483248920842987,2.24814226047335,22.4814226047335,4.0,0.09644719778550583,3.8361677314093923,0,1,299.25340294721536,20,0,contains_nonoptimal_cycle,20,20,20,inf,20
miku-rolling-v1,vehicle_cut_in,48,B0,B0-TimeBlind,1,1,0,0.29322877867642205,1.1165830640025052,8.9,8.9,1.0,4.608179317916256,41.012795929454676,1.224633298634201,0.0,0.49181477460913164,0,0,106.44681006669998,18,1,,,,,,18
miku-rolling-v1,vehicle_cut_in,48,MIKU,MIKU,1,1,0,0.29322877867642205,1.1165830640025052,8.9,8.9,1.0,4.608179317916256,41.012795929454676,1.224633298634201,0.0,0.49181477460913164,0,0,112.2603019757662,18,0,all_cycles_optimal,18,18,18,0.0,18
miku-rolling-v1,vehicle_cut_in,49,B0,B0-TimeBlind,1,1,0,0.30755369306681324,0.9935249812396932,9.1,9.1,1.0,4.507210751218456,41.01561783608795,1.310274466604052,0.0,0.6168265134230189,0,0,105.42246093973517,19,1,,,,,,19
miku-rolling-v1,vehicle_cut_in,49,MIKU,MIKU,1,1,0,0.30755369306681324,0.9935249812396932,9.1,9.1,1.0,4.507210751218456,41.01561783608795,1.310274466604052,0.0,0.6168265134230189,0,0,115.48530805157498,19,0,all_cycles_optimal,19,19,19,0.0,19
miku-rolling-v1,vehicle_cut_in,50,B0,B0-TimeBlind,0,0,0,0.29254851784969294,0.812135422397161,,15.0,0.9208806489335388,3.775610660627509,37.75610660627509,1.6009877142170523,0.0,0.5600168392630253,0,1,215.9150080406107,20,1,,,,,,20
miku-rolling-v1,vehicle_cut_in,50,MIKU,MIKU,0,0,0,6.618568588416134,1.9460377443730132,,15.0,0.608527289815563,2.494962636292716,24.94962636292716,4.0,0.031395780147703674,5.979349832851403,0,1,152.52209707978182,20,0,contains_nonoptimal_cycle,20,20,20,inf,20
miku-rolling-v1,vehicle_cut_in,51,B0,B0-TimeBlind,1,1,0,1.4594581480342512,1.836865245630147,8.8,8.8,1.0,4.684763232535613,41.2259164463134,1.1039057960921395,0.0,0.3995419793111368,0,0,49.488671065773815,18,1,,,,,,18
miku-rolling-v1,vehicle_cut_in,51,MIKU,MIKU,1,1,0,1.4594581480342512,1.836865245630147,8.8,8.8,1.0,4.684763232535613,41.2259164463134,1.1039057960921395,0.0,0.3995419793111368,0,0,55.036506964825094,18,0,all_cycles_optimal,18,18,18,0.0,18
miku-rolling-v1,vehicle_cut_in,52,B0,B0-TimeBlind,1,1,0,6.893435420303511,4.021781523533993,8.9,8.9,1.0,4.6183261773467645,41.103102978386204,0.9339019651678907,0.0,0.40045902526379745,0,0,47.03883203910664,18,1,,,,,,18
miku-rolling-v1,vehicle_cut_in,52,MIKU,MIKU,1,1,0,6.893435420303511,4.021781523533993,8.9,8.9,1.0,4.6183261773467645,41.103102978386204,0.9339019651678907,0.0,0.40045902526379745,0,0,53.56714897789061,18,0,all_cycles_optimal,18,18,18,0.0,18
miku-rolling-v1,vehicle_cut_in,53,B0,B0-TimeBlind,1,1,0,3.4222201785783355,2.6781392123688015,8.8,8.8,1.0,4.661498078459152,41.021183090440545,1.0139671269077213,0.0,0.3903834707477784,0,0,48.097854043589905,18,1,,,,,,18
miku-rolling-v1,vehicle_cut_in,53,MIKU,MIKU,1,1,0,3.4222201785783355,2.6781392123688015,8.8,8.8,1.0,4.661498078459152,41.021183090440545,1.0139671269077213,0.0,0.3903834707477784,0,0,54.10164999193512,18,0,all_cycles_optimal,18,18,18,0.0,18
miku-rolling-v1,vehicle_cut_in,54,B0,B0-TimeBlind,1,1,0,3.616265627438537,2.5996294010510774,8.7,8.7,1.0,4.714620328281478,41.01719685604885,1.1164079431702612,0.0,0.3863492176095546,0,0,46.5549360960722,18,1,,,,,,18
miku-rolling-v1,vehicle_cut_in,54,MIKU,MIKU,1,1,0,3.616265627438537,2.5996294010510774,8.7,8.7,1.0,4.714620328281478,41.01719685604885,1.1164079431702612,0.0,0.3863492176095546,0,0,53.70250897249207,18,0,all_cycles_optimal,18,18,18,0.0,18
miku-rolling-v1,vehicle_cut_in,55,B0,B0-TimeBlind,1,1,0,7.969392395988153,4.699925577638499,9.0,9.0,1.0,4.584343178698167,41.259088608283506,0.8811336864867311,0.0,0.41179885369600316,0,0,48.28571496182121,18,1,,,,,,18
miku-rolling-v1,vehicle_cut_in,55,MIKU,MIKU,1,1,0,7.969392395988153,4.699925577638499,9.0,9.0,1.0,4.584343178698167,41.259088608283506,0.8811336864867311,0.0,0.41179885369600316,0,0,52.83449596026912,18,0,all_cycles_optimal,18,18,18,0.0,18
miku-rolling-v1,vehicle_cut_in,56,B0,B0-TimeBlind,1,1,0,3.9828928988819214,2.7578827191305475,8.8,8.8,1.0,4.6835128692299275,41.214913249223365,1.0990721289115648,0.0,0.3989841988650948,0,0,47.27408190956339,18,1,,,,,,18
miku-rolling-v1,vehicle_cut_in,56,MIKU,MIKU,1,1,0,3.9828928988819214,2.7578827191305475,8.8,8.8,1.0,4.6835128692299275,41.214913249223365,1.0990721289115648,0.0,0.3989841988650948,0,0,54.07624301733449,18,0,all_cycles_optimal,18,18,18,0.0,18
miku-rolling-v1,vehicle_cut_in,57,B0,B0-TimeBlind,0,1,1,0.286331301070037,0.5726140694160609,10.0,15.0,1.0,4.141404160062947,41.414041600629474,4.000000000000551,0.0,4.171732394724455,0,0,834.7663049935363,20,1,,,,,,20
miku-rolling-v1,vehicle_cut_in,57,MIKU,MIKU,0,1,1,0.5458258772278087,1.199112927023117,10.0,15.0,1.0,4.125497748804934,41.254977488049335,4.0,0.0,4.545139026387598,0,0,161.7422129784245,20,0,contains_nonoptimal_cycle,20,20,20,inf,20
miku-rolling-v1,vehicle_cut_in,58,B0,B0-TimeBlind,1,1,0,0.29963007429346256,0.9110258871861349,9.2,9.2,1.0,4.47707728109059,41.18911098603343,1.553802805206012,0.0,0.7136041952960435,0,0,112.40557010751218,19,1,,,,,,19
miku-rolling-v1,vehicle_cut_in,58,MIKU,MIKU,1,1,0,0.29963007429346256,0.9110258871861349,9.2,9.2,1.0,4.47707728109059,41.18911098603343,1.553802805206012,0.0,0.7136041952960435,0,0,117.85946402233094,19,0,all_cycles_optimal,19,19,19,0.0,19
miku-rolling-v1,vehicle_cut_in,59,B0,B0-TimeBlind,1,1,0,8.476158494348274,4.160096475811468,8.7,8.7,1.0,4.714799732611198,41.01875767371742,1.117044215480422,0.0,0.38645119790302185,0,0,44.875182065879926,18,1,,,,,,18
miku-rolling-v1,vehicle_cut_in,59,MIKU,MIKU,1,1,0,8.476158494348274,4.160096475811468,8.7,8.7,1.0,4.714799732611198,41.01875767371742,1.117044215480422,0.0,0.38645119790302185,0,0,51.09427301795222,18,0,all_cycles_optimal,18,18,18,0.0,18
miku-rolling-v1,vehicle_cut_in,60,B0,B0-TimeBlind,1,1,0,4.5723744520154295,3.0606493207959864,8.8,8.8,1.0,4.673466678653247,41.12650677214857,1.0602354632324928,0.0,0.39476963069252335,0,0,46.28986999159679,18,1,,,,,,18
miku-rolling-v1,vehicle_cut_in,60,MIKU,MIKU,1,1,0,4.5723744520154295,3.0606493207959864,8.8,8.8,1.0,4.673466678653247,41.12650677214857,1.0602354632324928,0.0,0.39476963069252335,0,0,52.42325601284392,18,0,all_cycles_optimal,18,18,18,0.0,18
miku-rolling-v1,vehicle_cut_in,61,B0,B0-TimeBlind,1,1,0,7.571574220156215,4.209766064700709,8.9,8.9,1.0,4.619892971839834,41.117047449374525,0.940538888129318,0.0,0.40064735389509126,0,0,46.46970797330141,18,1,,,,,,18
miku-rolling-v1,vehicle_cut_in,61,MIKU,MIKU,1,1,0,7.571574220156215,4.209766064700709,8.9,8.9,1.0,4.619892971839834,41.117047449374525,0.940538888129318,0.0,0.40064735389509126,0,0,53.965466970112175,18,0,all_cycles_optimal,18,18,18,0.0,18
miku-rolling-v1,vehicle_cut_in,62,B0,B0-TimeBlind,1,1,0,0.13108378832556777,0.3026428292871712,9.8,9.8,1.0,4.2085251378268005,41.24354635070265,3.4455549893589166,0.0,1.8523914351140776,0,0,465.29152808943763,20,1,,,,,,20
miku-rolling-v1,vehicle_cut_in,62,MIKU,MIKU,1,1,0,0.12847571915018483,0.2859088477618616,9.8,9.8,1.0,4.212972614661597,41.28713162368365,3.4429388921679744,0.05069216624999633,1.8383050955684455,0,0,782.3755790595897,20,0,all_cycles_optimal,20,20,20,0.0,20
miku-rolling-v1,vehicle_cut_in,63,B0,B0-TimeBlind,1,1,0,0.13234731242610148,0.431506638449034,9.6,9.6,1.0,4.295210270228504,41.23401859419364,2.0835509953693387,0.0,1.1646645761086807,0,0,115.26859595323913,20,1,,,,,,20
miku-rolling-v1,vehicle_cut_in,63,MIKU,MIKU,0,1,1,0.8080732370484611,0.7635904684525278,9.9,15.0,1.0,4.141629386296047,41.002130924330864,4.0000000000000036,0.0,3.3857905928985925,0,0,121.92691789823584,20,0,contains_nonoptimal_cycle,20,20,20,inf,20
miku-rolling-v1,vehicle_cut_in,64,B0,B0-TimeBlind,1,1,0,3.598142573000736,2.6162657525681325,8.7,8.7,1.0,4.715184682439606,41.02210673722457,1.1184094719210012,0.0,0.38667037298277396,0,0,47.805228969082236,18,1,,,,,,18
miku-rolling-v1,vehicle_cut_in,64,MIKU,MIKU,1,1,0,3.598142573000736,2.6162657525681325,8.7,8.7,1.0,4.715184682439606,41.02210673722457,1.1184094719210012,0.0,0.38667037298277396,0,0,53.22907795198262,18,0,all_cycles_optimal,18,18,18,0.0,18
miku-rolling-v1,vehicle_cut_in,65,B0,B0-TimeBlind,1,1,0,8.071771443616313,4.702906043605843,9.0,9.0,1.0,4.57206983196876,41.14862848771884,0.8399499886359864,0.0,0.41327284437256184,0,0,46.75549699459225,18,1,,,,,,18
miku-rolling-v1,vehicle_cut_in,65,MIKU,MIKU,1,1,0,8.071771443616313,4.702906043605843,9.0,9.0,1.0,4.57206983196876,41.14862848771884,0.8399499886359864,0.0,0.41327284437256184,0,0,52.356963948113844,18,0,all_cycles_optimal,18,18,18,0.0,18
miku-rolling-v1,vehicle_cut_in,66,B0,B0-TimeBlind,1,1,0,13.362552773287337,7.203881777490593,8.9,8.9,1.0,4.607264418409697,41.004653323846306,0.8870444850018763,0.0,0.3995849304810462,0,0,44.12656102795154,18,1,,,,,,18
miku-rolling-v1,vehicle_cut_in,66,MIKU,MIKU,1,1,0,13.362552773287337,7.203881777490593,8.9,8.9,1.0,4.607264418409697,41.004653323846306,0.8870444850018763,0.0,0.3995849304810462,0,0,50.00056201242842,18,0,all_cycles_optimal,18,18,18,0.0,18
miku-rolling-v1,vehicle_cut_in,67,B0,B0-TimeBlind,0,0,0,0.27038366696138283,0.6534359240248281,,15.0,0.9029196654059322,3.7019706281643217,37.01970628164322,2.2699292958132165,0.0,0.7997954743682972,0,1,175.54692598059773,20,1,,,,,,20
miku-rolling-v1,vehicle_cut_in,67,MIKU,MIKU,0,0,0,5.401361315623738,1.1927291702334735,,15.0,0.7853400609215562,3.22012841041371,32.2012841041371,4.0,0.8848380899137683,5.514350620257459,0,1,187.36720603192225,20,0,contains_nonoptimal_cycle,20,20,20,inf,20
miku-rolling-v1,vehicle_cut_in,68,B0,B0-TimeBlind,1,1,0,1.861466381543793,2.160151432021927,8.9,8.9,1.0,4.616769418443459,41.08924782414679,0.9273075528461242,0.0,0.40028772287538344,0,0,48.870211001485586,18,1,,,,,,18
miku-rolling-v1,vehicle_cut_in,68,MIKU,MIKU,1,1,0,1.861466381543793,2.160151432021927,8.9,8.9,1.0,4.616769418443459,41.08924782414679,0.9273075528461242,0.0,0.40028772287538344,0,0,55.23955498938449,18,0,all_cycles_optimal,18,18,18,0.0,18
miku-rolling-v1,vehicle_cut_in,69,B0,B0-TimeBlind,1,1,0,6.848002947723528,4.166734031462238,8.9,8.9,1.0,4.612403341581741,41.0503897400775,0.9088129028437928,0.0,0.39989158646563927,0,0,46.40183801529929,18,1,,,,,,18
miku-rolling-v1,vehicle_cut_in,69,MIKU,MIKU,1,1,0,6.848002947723528,4.166734031462238,8.9,8.9,1.0,4.612403341581741,41.0503897400775,0.9088129028437928,0.0,0.39989158646563927,0,0,53.5089640179649,18,0,all_cycles_optimal,18,18,18,0.0,18
miku-rolling-v1,vehicle_cut_in,70,B0,B0-TimeBlind,1,1,0,3.3200215464656626,2.081685670263655,8.1,8.1,1.0,5.0777123650470015,41.12947015688071,1.5719205311014857,0.0,0.4861073918764191,0,0,49.37963807606138,17,1,,,,,,17
miku-rolling-v1,vehicle_cut_in,70,MIKU,MIKU,1,1,0,3.3200215464656626,2.081685670263655,8.1,8.1,1.0,5.0777123650470015,41.12947015688071,1.5719205311014857,0.0,0.4861073918764191,0,0,52.02519509475678,17,0,all_cycles_optimal,17,17,17,0.0,17
miku-rolling-v1,vehicle_cut_in,71,B0,B0-TimeBlind,0,0,0,0.1704904595407561,0.4466658537045049,,15.0,0.9618789429737021,3.9437036661921794,39.437036661921795,3.585903872235267,0.0,1.9408607853014017,0,1,611.6603741247673,20,1,,,,,,20
miku-rolling-v1,vehicle_cut_in,71,MIKU,MIKU,0,0,1,0.23871165161268948,0.5047542332039127,,15.0,0.9995457239775467,4.098199112948534,40.981991129485344,4.0,0.4542238625778529,4.651598219835646,0,1,143.22119814460166,20,0,contains_nonoptimal_cycle,20,20,20,inf,20
miku-rolling-v1,vehicle_cut_in,72,B0,B0-TimeBlind,0,0,0,0.07938291346089343,0.17265479493141397,,15.0,0.8747522017381278,3.586484027126324,35.86484027126324,3.8425551262600925,0.0,1.9041603854502251,0,1,243.19939999259077,20,1,,,,,,20
miku-rolling-v1,vehicle_cut_in,72,MIKU,MIKU,0,0,1,0.2886713602923514,0.7227774153801554,,15.0,0.8620311962003167,3.5343279044212985,35.343279044212984,4.0,0.0,4.538221623088605,0,1,634.6765049966052,20,0,contains_nonoptimal_cycle,20,20,20,inf,20
miku-rolling-v1,vehicle_cut_in,73,B0,B0-TimeBlind,1,1,0,2.5014613231432943,1.987019621611897,8.3,8.3,1.0,4.942807959822015,41.025306066522724,1.4290592349453315,0.0,0.43668418424337435,0,0,44.9280300817918,17,1,,,,,,17
miku-rolling-v1,vehicle_cut_in,73,MIKU,MIKU,1,1,0,2.5014613231432943,1.987019621611897,8.3,8.3,1.0,4.942807959822015,41.025306066522724,1.4290592349453315,0.0,0.43668418424337435,0,0,50.57309995754622,17,0,all_cycles_optimal,17,17,17,0.0,17
miku-rolling-v1,vehicle_cut_in,74,B0,B0-TimeBlind,1,1,0,0.3209218596512944,0.7192759076874607,9.2,9.2,1.0,4.471182053414769,41.134874891415876,1.9862133296806406,0.0,0.8554021173373124,0,0,119.83408697415143,19,1,,,,,,19
miku-rolling-v1,vehicle_cut_in,74,MIKU,MIKU,1,1,0,0.3209218596512944,0.7192759076874607,9.2,9.2,1.0,4.471182053414769,41.134874891415876,1.9862133296806406,0.0,0.8554021173373124,0,0,128.71807898045518,19,0,all_cycles_optimal,19,19,19,0.0,19
miku-rolling-v1,vehicle_cut_in,75,B0,B0-TimeBlind,1,1,0,4.5931986400904705,3.017399991184643,8.7,8.7,1.0,4.714938277683846,41.019963015849456,1.117535577052203,0.0,0.38653002420707194,0,0,46.437120996415615,18,1,,,,,,18
