schema_version,case_kind,seed,method,method_label,success,reached,collision,min_clearance_m,min_ttc_s,arrival_time_s,penalized_travel_time_s,progress_ratio,average_speed_mps,path_length_m,max_longitudinal_acceleration_mps2,max_lateral_acceleration_mps2,jerk_rms_mps3,time_window_violations,degraded_stop,runtime_ms,iterations,iterative_converged,joint_search_status,joint_domain_size,joint_evaluated_candidates,joint_expanded_spatial_branches,joint_absolute_gap
miku-random-v3,vehicle_cut_in,16,MIKU,MIKU,1,1,0,0.3026323886267308,0.992882762357672,10.0,10.0,1.0,4.1000000970829475,41.000000970829475,1.0951268211473508,0.0,0.3203688136341801,0,0,5.63199698808603,1,0,optimal,1,1,1,0.0
miku-random-v3,vehicle_cut_in,17,B0,B0-TimeBlind,1,1,0,1.0670106323421313,1.4146924513151151,10.0,10.0,1.0,4.100000099999998,41.00000099999998,1.4073118469131618,0.0,0.3928216209184685,0,0,3.9186590001918375,1,1,,,,,
miku-random-v3,vehicle_cut_in,17,B1,B1-TimeAwareGreedy,1,1,0,1.0670106323421313,1.4146924513151151,10.0,10.0,1.0,4.100000099999998,41.00000099999998,1.4073118469131618,0.0,0.3928216209184685,0,0,3.8102500257082283,1,1,,,,,
miku-random-v3,vehicle_cut_in,17,B2,B2-IterativePVD,1,1,0,1.0670106323421313,1.4146924513151151,10.0,10.0,1.0,4.100000099999998,41.00000099999998,1.4073118469131618,0.0,0.3928216209184685,0,0,11.742367001716048,3,1,,,,,
miku-random-v3,vehicle_cut_in,17,MIKU,MIKU,1,1,0,1.0670106323421313,1.4146924513151151,10.0,10.0,1.0,4.100000099999998,41.00000099999998,1.4073118469131618,0.0,0.3928216209184685,0,0,4.258389002643526,1,0,optimal,1,1,1,0.0
miku-random-v3,vehicle_cut_in,18,B0,B0-TimeBlind,1,1,0,7.503817429943366,4.194545999782528,10.0,10.0,1.0,4.100000099999999,41.00000099999999,0.9585220513006566,0.0,0.26755135097040506,0,0,3.645777003839612,1,1,,,,,
miku-random-v3,vehicle_cut_in,18,B1,B1-TimeAwareGreedy,1,1,0,7.503817429943366,4.194545999782528,10.0,10.0,1.0,4.100000099999999,41.00000099999999,0.9585220513006566,0.0,0.26755135097040506,0,0,3.6754320026375353,1,1,,,,,
miku-random-v3,vehicle_cut_in,18,B2,B2-IterativePVD,1,1,0,7.503817429943366,4.194545999782528,10.0,10.0,1.0,4.100000099999999,41.00000099999999,0.9585220513006566,0.0,0.26755135097040506,0,0,11.085665028076619,3,1,,,,,
miku-random-v3,vehicle_cut_in,18,MIKU,MIKU,1,1,0,7.503817429943366,4.194545999782528,10.0,10.0,1.0,4.100000099999999,41.00000099999999,0.9585220513006566,0.0,0.26755135097040506,0,0,4.047666996484622,1,0,optimal,1,1,1,0.0
miku-random-v3,vehicle_cut_in,19,B0,B0-TimeBlind,1,1,0,2.4622454842569867,1.7284872423314699,10.0,10.0,1.0,4.100000099999998,41.00000099999998,1.6774890430201101,0.0,0.4682359253902019,0,0,3.651238977909088,1,1,,,,,
miku-random-v3,vehicle_cut_in,19,B1,B1-TimeAwareGreedy,1,1,0,2.4622454842569867,1.7284872423314699,10.0,10.0,1.0,4.100000099999998,41.00000099999998,1.6774890430201101,0.0,0.4682359253902019,0,0,3.6978970165364444,1,1,,,,,
miku-random-v3,vehicle_cut_in,19,B2,B2-IterativePVD,1,1,0,2.4622454842569867,1.7284872423314699,10.0,10.0,1.0,4.100000099999998,41.00000099999998,1.6774890430201101,0.0,0.4682359253902019,0,0,11.348490021191537,3,1,,,,,
